visit_id,visit_name,visit_lat,visit_lon,demand
166,V166,45.751602,4.836357,13
167,V167,45.765064,4.86832,9
168,V168,45.756354,4.852088,9
169,V169,45.745667,4.829256,15
170,V170,45.761618,4.859297,19
171,V171,45.764539,4.844375,13
172,V172,45.746177,4.83058,15
173,V173,45.737747,4.84877,23
174,V174,45.755333,4.86984,19
175,V175,45.741645,4.863915,9
176,V176,45.76692,4.842906,9
177,V177,45.761623,4.842564,9
178,V178,45.729879,4.885135,17
179,V179,45.763415,4.847947,6
180,V180,45.736454,4.900993,23
181,V181,45.727408,4.896113,19
182,V182,45.766188,4.897206,24
183,V183,45.755331,4.876583,9
184,V184,45.734717,4.841987,11
185,V185,45.762792,4.882423,9
186,V186,45.754788,4.886693,10
187,V187,45.764747,4.827974,11
188,V188,45.76795,4.88696,19
189,V189,45.741124,4.828283,9
190,V190,45.731698,4.861682,22
191,V191,45.754066,4.842412,12
192,V192,45.753875,4.846585,6
193,V193,45.75112,4.858705,23
194,V194,45.728463,4.838218,10
195,V195,45.75991,4.836825,19
196,V196,45.75496,4.866813,16
197,V197,45.736898,4.83643,15
198,V198,45.747343,4.842608,19
199,V199,45.748343,4.900081,17
