visit_id,visit_name,visit_lat,visit_lon,demand
157,V157,45.743534,4.866153,18
158,V158,45.746967,4.854187,24
159,V159,45.75478,4.830367,6
160,V160,45.744629,4.861241,5
161,V161,45.748194,4.898578,17
162,V162,45.737054,4.842385,17
163,V163,45.750714,4.884084,8
164,V164,45.729084,4.848733,18
165,V165,45.73026,4.900109,18
166,V166,45.76738,4.866801,24
167,V167,45.741507,4.897222,22
168,V168,45.738087,4.854564,10
169,V169,45.743761,4.898123,10
170,V170,45.743479,4.896526,10
171,V171,45.764304,4.872441,14
172,V172,45.748958,4.830854,14
173,V173,45.730655,4.836499,16
174,V174,45.758849,4.840093,21
175,V175,45.740655,4.868254,10
176,V176,45.769388,4.850209,11
177,V177,45.751526,4.859865,9
178,V178,45.754037,4.828795,19
179,V179,45.735888,4.870098,9
180,V180,45.741241,4.849055,22
181,V181,45.743188,4.83308,10
182,V182,45.756179,4.864962,10
183,V183,45.747771,4.895816,14
184,V184,45.733188,4.836032,5
185,V185,45.759335,4.890851,9
186,V186,45.760453,4.828728,9
187,V187,45.728099,4.889918,6
188,V188,45.747649,4.832283,15
189,V189,45.761462,4.829801,6
190,V190,45.744326,4.868467,22
191,V191,45.759036,4.876295,10
192,V192,45.754129,4.899696,17
193,V193,45.753712,4.897338,24
194,V194,45.756614,4.899635,23
195,V195,45.732032,4.883485,21
196,V196,45.760733,4.844395,13
197,V197,45.72884,4.880154,13
198,V198,45.753013,4.863795,19
199,V199,45.74053,4.853203,20
